gene	peak	beta	se	z	p	boot_basic_p
ENSMUSG00000041483	chr1-136066002-136066980	0.0906975063225033	0.041390712877604	2.19125257858457	0.0284335196463863	NA
ENSMUSG00000050229	chr1-172053653-172054419	0.00889928733220451	0.0759059249685161	0.117241010315014	0.906669069459503	NA
ENSMUSG00000026615	chr1-184824204-184825681	0.0107413637626576	0.02440797444218	0.440076000083611	0.659882063678892	NA
ENSMUSG00000070544	chr2-160578410-160579344	0.0640852824976813	0.015828126749999	4.0488229283156	5.14758713565203e-05	NA
ENSMUSG00000050229	chr1-172489999-172490954	0.0273470336734485	0.0632445360452745	0.432401522463091	0.665449611784667	NA
ENSMUSG00000027739	chr3-51807851-51808867	0.061939867925335	0.0804194735968271	0.770209815546203	0.441175442358414	NA
ENSMUSG00000026482	chr1-153035253-153036096	-0.0625329436783255	0.0200679105120943	-3.11606650032842	0.00183280935612132	NA
ENSMUSG00000035236	chr2-38770724-38771849	-0.0226338329149727	0.0154502885229548	-1.46494564689489	0.142935747540106	NA
ENSMUSG00000010505	chr2-181670128-181671942	0.275409247033868	0.0377411384849624	7.29732218183089	2.93551296060818e-13	NA
ENSMUSG00000027340	chr2-132111170-132112951	0.0355097864704419	0.0182278637030722	1.94810467364076	0.0514024397125898	NA
ENSMUSG00000052544	chr3-153472251-153473547	0.0697786767841981	0.0138255290185356	5.04708909804807	4.4859218497292e-07	NA
ENSMUSG00000005102	chr2-118597605-118598632	-0.036766145827404	0.0249984102717917	-1.47073935612982	0.141361618432497	NA
ENSMUSG00000027333	chr2-131168916-131170172	0.0728017310265605	0.0787175991871391	0.924846943737263	0.355045528019678	NA
ENSMUSG00000027598	chr2-154507029-154508678	-0.0146279321812663	0.0231828430896757	-0.630980942444489	0.528052985362434	NA
ENSMUSG00000025903	chr1-4571271-4572325	0.0218688308799718	0.0478654832138844	0.456881021805464	0.647756565614406	NA
ENSMUSG00000027953	chr3-89279206-89281492	0.118846664005573	0.036157207142913	3.28694258756839	0.00101281480318333	NA
ENSMUSG00000051373	chr2-31844737-31847001	0.0705200009936504	0.0559208240527564	1.26106870183316	0.207284095781629	NA
ENSMUSG00000006476	chr2-24743970-24745341	0.0677322592276766	0.033203145065419	2.03993504513581	0.0413567956766561	NA
ENSMUSG00000026819	chr2-32403264-32405333	-0.00735394234610856	0.0325685896812703	-0.225798612039308	0.821358056634304	NA
ENSMUSG00000026833	chr2-28325006-28326935	0.258996440221914	0.009816648052963	26.3833885889125	2.125410755078e-153	NA
ENSMUSG00000015961	chr1-177451089-177452388	-0.0179656295717678	0.033133565870911	-0.542218415058684	0.587668050792229	NA
ENSMUSG00000037514	chr2-131178952-131180579	0.00530107117354038	0.0170411274888028	0.311075143180728	0.755743497203415	NA
ENSMUSG00000009905	chr1-106795915-106797348	0.0488045676726021	0.025431287926534	1.91907573904983	0.0549747493271681	NA
ENSMUSG00000033161	chr3-101393044-101394382	0.329389311380707	0.0237064726838354	13.894488470455	6.84104955269047e-44	NA
ENSMUSG00000026893	chr2-62525529-62526792	0.112592485176617	0.051466095829082	2.18770208547652	0.0286913100647337	NA
ENSMUSG00000039983	chr2-118813625-118814826	-0.0226098394325628	0.0409721635830567	-0.551834158982826	0.581061981504598	NA
ENSMUSG00000026994	chr2-66033090-66035684	-0.0278947425194638	0.0317019811072103	-0.879905341723876	0.37891059072243	NA
ENSMUSG00000049950	chr2-3713071-3714579	0.0863230559910706	0.0695573078887033	1.24103503443799	0.214592806875117	NA
ENSMUSG00000074754	chr2-144633107-144635532	0.0902478230281701	0.0530042237201133	1.70265342446519	0.08863294584952	NA
ENSMUSG00000026019	chr1-59987309-59988352	0.0262275703757173	0.0321316699780432	0.816252948995169	0.414355478730157	NA
ENSMUSG00000046722	chr3-95104906-95107232	-0.0342272976576577	0.039220458009719	-0.8726899020194	0.382832123202821	NA
ENSMUSG00000032952	chr3-103392418-103394503	-0.057246145283947	0.101517894306928	-0.563902016238338	0.572820817809503	NA
ENSMUSG00000026228	chr1-86175139-86176227	-0.0974609558743214	0.0715329447954298	-1.36246251504171	0.173051966253716	NA
ENSMUSG00000027404	chr2-129606292-129607648	0.112856203074905	0.0299744124887296	3.76508474077145	0.000166492607751754	NA
ENSMUSG00000037754	chr2-158673426-158674398	0.485885720591302	0.0341465612961043	14.2294187803542	6.01798594032152e-46	NA
ENSMUSG00000017679	chr2-163702342-163704429	0.0247900290049369	0.049557978539326	0.500222764035163	0.616918231202697	NA
ENSMUSG00000062963	chr1-171269686-171271255	0.0788910475401456	0.025638158115166	3.07709497639295	0.0020902868810192	NA
ENSMUSG00000026553	chr1-172195666-172198135	0.0215971871089635	0.0233025168421087	0.926817787765157	0.354021147835777	NA
ENSMUSG00000028156	chr3-137951867-137953818	0.00454707456021043	0.0182454515755952	0.249216882430716	0.803193021050903	NA
ENSMUSG00000002107	chr2-7233287-7236030	-0.00314045424077317	0.00187829022118077	-1.67197497242942	0.0945292573837424	NA
ENSMUSG00000026239	chr1-86378448-86379795	0.0254673350901141	0.0440576261579713	0.578046011802801	0.563233055179605	NA
ENSMUSG00000026201	chr1-75262858-75264817	0.082093263393057	0.040896158509662	2.00735879321432	0.0447114731119385	NA
ENSMUSG00000048109	chr3-107065365-107067559	0.000488686439979452	0.0239167147826769	0.0204328414006681	0.983698085665243	NA
ENSMUSG00000028161	chr3-136368896-136370700	0.322935273413498	0.00452742424422659	71.3286972885979	0	NA
ENSMUSG00000061411	chr2-153668583-153669813	-0.00107035067048844	0.0336962021067298	-0.0317647272858288	0.974659675981118	NA
ENSMUSG00000026558	chr1-167269696-167271978	-0.00512886661109051	0.0302793955149511	-0.16938470943246	0.865494049828822	NA
ENSMUSG00000038605	chr2-181287208-181288551	0.131690752267166	0.0500245858025124	2.63252059271528	0.00847538849474599	NA
ENSMUSG00000027933	chr3-90475465-90476790	0.0233363117217403	0.0227802962894901	1.02440773487686	0.305642730076657	NA
ENSMUSG00000086171	chr2-143623538-143624663	-0.0303804308817908	0.0561604781412141	-0.54095748268738	0.588536888674212	NA
ENSMUSG00000068882	chr2-69789069-69790711	0.068042802765418	0.0139053472615014	4.8932832446265	9.91675232882891e-07	NA
ENSMUSG00000028161	chr3-135971379-135973009	0.199567522748402	0.00394423988175327	50.5972072519309	0	NA
ENSMUSG00000040943	chr3-133496565-133497815	0.182478115797273	0.0215634578295116	8.46237728846688	2.61981347647601e-17	NA
ENSMUSG00000027489	chr2-154172807-154174028	0.177070755841381	0.0824488808579553	2.1476429273363	0.0317421324750264	NA
ENSMUSG00000014601	chr3-107516767-107518409	0.0410699738125628	0.0304161448002901	1.35026888128739	0.176929750376484	NA
ENSMUSG00000038975	chr3-153732020-153733185	0.0267579247384574	0.0424754399092105	0.629962274567405	0.528719266990814	NA
ENSMUSG00000026914	chr2-61473443-61475039	-0.0337703724012718	0.0186517971842284	-1.81056935520548	0.0702075394468939	NA
ENSMUSG00000016344	chr2-181075105-181076321	0.0323916094251788	0.0466000919558213	0.69509754306681	0.486994174402341	NA
ENSMUSG00000026238	chr1-86415463-86416724	0.19475281756318	0.0178821182492004	10.8909254960267	1.27339561843702e-27	NA
ENSMUSG00000057133	chr2-160915723-160917848	-0.00201500559366176	0.0143515557814483	-0.14040328619051	0.88834136156858	NA
ENSMUSG00000098051	chr2-180762597-180763509	0.125094067978669	0.027656662665638	4.52310784894852	6.09381692724206e-06	NA
ENSMUSG00000026974	chr2-25291609-25293483	0.169198901098487	0.0552503874246724	3.06240207508355	0.00219568303653654	NA
ENSMUSG00000028063	chr3-88225822-88226569	-0.0029570468869146	0.0429058441366457	-0.0689194431764833	0.945053741900013	NA
ENSMUSG00000037499	chr1-191468908-191471102	0.0823479065152432	0.0269927197715701	3.05074506059874	0.00228274310074116	NA
ENSMUSG00000053963	chr1-180568322-180569970	-0.0287770786155362	0.0169705650090496	-1.69570539343803	0.0899416866127685	NA
ENSMUSG00000026858	chr2-30061862-30063070	0.0179316210620275	0.0365784615411224	0.490223489631141	0.623975760702751	NA
ENSMUSG00000032680	chr2-151961626-151963782	-0.0632513326682474	0.068643819377364	-0.921442501917444	0.356819447480208	NA
ENSMUSG00000003458	chr1-172279133-172280844	0.0946476515658679	0.0399157300661842	2.37118678297836	0.0177310680051546	NA
ENSMUSG00000027297	chr2-120075985-120076956	0.0639158600130097	0.0760425368233456	0.840527718867304	0.400612566668933	NA
ENSMUSG00000000194	chr2-31482648-31483633	-0.0284509995600357	0.0347879886946256	-0.817839738013686	0.413448704031136	NA
ENSMUSG00000014959	chr2-70210256-70211333	0.00725199480582116	0.0284686004471755	0.254736611280821	0.798926537106845	NA
ENSMUSG00000026439	chr1-132298170-132299648	0.0597523414024403	0.0376226018882559	1.58820332469064	0.112240369566398	NA
ENSMUSG00000002546	chr2-32606565-32608994	0.0107900007435711	0.0323353185503768	0.333690875095629	0.738612835921126	NA
ENSMUSG00000001017	chr3-89964306-89964737	0.03862828636623	0.0373174727833768	1.03512600090747	0.300610071305825	NA
ENSMUSG00000038949	chr1-179326055-179327793	-0.020929130988986	0.0350988190296733	-0.596291600902356	0.550980441047394	NA
ENSMUSG00000067336	chr1-59481414-59484533	0.0207050568452943	0.0122389047886931	1.69174098522464	0.0906953701894541	NA
ENSMUSG00000046793	chr3-108153941-108155158	0.088537610282068	0.0573225386932355	1.54455145044921	0.122454797183312	NA
ENSMUSG00000062580	chr1-135572016-135572978	0.0582609179671197	0.0345885993883304	1.68439656411112	0.0921050543830572	NA
ENSMUSG00000090077	chr2-181180626-181181480	0.0565915602225137	0.0639012887726406	0.885609059057716	0.375828228258147	NA
ENSMUSG00000102816	chr2-4098833-4100259	-0.234331530711691	0.102584477160365	-2.28427864720091	0.0223551599868195	NA
ENSMUSG00000032869	chr2-152080493-152082836	-0.0594493964871701	0.0336390145813682	-1.76727520788013	0.0771821497428399	NA
ENSMUSG00000027584	chr2-181591642-181593592	0.0612662569028393	0.0496740863635146	1.23336454453321	0.217439786851161	NA
ENSMUSG00000006800	chr2-165818488-165820278	-0.0841674655502495	0.0215268097627094	-3.90989034037229	9.2338030489206e-05	NA
ENSMUSG00000086529	chr2-155018611-155020550	-0.0394224607632671	0.0811441466388568	-0.485832464770653	0.627085954490142	NA
ENSMUSG00000027646	chr2-156904911-156906058	0.0642337745532983	0.0452808987811207	1.41856226979487	0.156026672357847	NA
ENSMUSG00000092607	chr3-95057701-95058509	-0.00307600458485027	0.06470946255396	-0.047535622510931	0.96208633975598	NA
ENSMUSG00000054484	chr2-121222805-121224146	0.0570616444052774	0.0433798762702834	1.31539435589323	0.188377401418551	NA
ENSMUSG00000026546	chr1-172147459-172149063	-0.102999534272896	0.0554314369102722	-1.85814296027764	0.0631487155306835	NA
ENSMUSG00000038486	chr3-95818003-95820390	0.012451821823442	0.014980204090369	0.83121843656639	0.405850241459297	NA
ENSMUSG00000048234	chr1-39125420-39127305	0.0554134785906076	0.0298021464800499	1.85937877420012	0.0629734682688721	NA
ENSMUSG00000027520	chr1-63639702-63641366	0.275687068462416	0.0283203975876507	9.73457620463038	2.14710795037627e-22	NA
ENSMUSG00000054766	chr2-30341893-30345122	0.162358205081674	0.0176395216728327	9.20422946228341	3.44131309221351e-20	NA
ENSMUSG00000038844	chr2-143056325-143057629	-0.0854533405893278	0.0301291152039132	-2.83623797150967	0.00456484188439486	NA
ENSMUSG00000085631	chr2-135295694-135296818	0.0361871732455681	0.0265168067363087	1.36468819965483	0.172351070065064	NA
ENSMUSG00000027944	chr3-89912136-89913800	-0.011754816997562	0.0368435595614223	-0.31904672451546	0.749691081692197	NA
ENSMUSG00000039157	chr2-32088237-32089150	0.0887222877715314	0.0544923389093733	1.62816075703938	0.103490803410501	NA
ENSMUSG00000045624	chr2-140066078-140067380	0.0451536190872297	0.0186511686756018	2.42095387546929	0.0154798412924969	NA
ENSMUSG00000026775	chr2-23155538-23156964	0.0242635574646046	0.013082319686092	1.85468311788769	0.0636414909328898	NA
ENSMUSG00000028266	chr3-143982563-143983453	0.108382794814483	0.0215785856867042	5.02270150546817	5.09496967284909e-07	NA
ENSMUSG00000097167	chr3-94996392-94997675	-0.0333219952757674	0.0891345137688207	-0.373839423886816	0.708523786591505	NA
ENSMUSG00000037740	chr2-130293358-130293989	0.0963953101607458	0.0415935941730354	2.31755182684447	0.0204736908850027	NA
ENSMUSG00000026797	chr2-32610617-32611125	0.0190647421956733	0.0218295521868728	0.873345547012084	0.382474761607147	NA
ENSMUSG00000038975	chr3-153289967-153290612	-0.0496021873245912	0.0493739681247942	-1.0046222576079	0.315078775568674	NA
ENSMUSG00000027551	chr2-168904011-168905323	0.115275097694283	0.0479846117038823	2.40233469858331	0.016290795405457	NA
ENSMUSG00000039286	chr3-28149350-28150366	0.01104727975658	0.0259614740379503	0.425525905826115	0.67045334080342	NA
ENSMUSG00000027531	chr3-10891448-10892653	-0.050784527471814	0.0368243074818275	-1.37910339513854	0.167862877215633	NA
ENSMUSG00000034349	chr3-68570275-68570946	-0.130092325754726	0.0721572052636313	-1.80290139119752	0.0714037024920435	NA
ENSMUSG00000060703	chr2-59828227-59830653	0.0760320403130876	0.0530586666384224	1.43298060675405	0.151863379585951	NA
ENSMUSG00000026425	chr1-131052858-131053675	-0.188080749308735	0.0140499536378093	-13.3865743729288	7.2445820803418e-41	NA
ENSMUSG00000026155	chr1-23845110-23846679	0.0414322544120779	0.0187984669553418	2.20402304669341	0.0275227233230225	NA
ENSMUSG00000073702	chr1-39649706-39651435	0.113725046161307	0.024662322213098	4.61128701420131	4.00183545893305e-06	NA
ENSMUSG00000027404	chr2-130330970-130332431	0.0379322719023253	0.0364715204572098	1.0400518384428	0.298315817481179	NA
ENSMUSG00000026426	chr1-134755114-134756924	0.155124368233022	0.0283113853677847	5.47922209449832	4.27199856585447e-08	NA
ENSMUSG00000042807	chr1-53909058-53909640	-0.0267408054127941	0.0181939246255576	-1.4697656477718	0.141625235965799	NA
ENSMUSG00000052423	chr1-171344361-171346446	0.175000494645277	0.0412005866217153	4.2475243435743	2.16145685373205e-05	NA
ENSMUSG00000013275	chr1-131554804-131555767	0.018163797598965	0.0492720436248391	0.36864307348941	0.712393785316143	NA
ENSMUSG00000027544	chr2-167965525-167966348	-0.141081031761848	0.0829835847574072	-1.70010770412343	0.089110668424811	NA
ENSMUSG00000027349	chr2-117249236-117250577	0.00347998822536129	0.0311900221047355	0.111573765920254	0.911161373878015	NA
ENSMUSG00000015092	chr2-25621016-25622318	0.074964311578279	0.0267944086485355	2.79775950876886	0.00514584111895548	NA
ENSMUSG00000042390	chr3-89751753-89753553	0.0311150346083009	0.0177902746529375	1.74899124467217	0.0802925328393306	NA
ENSMUSG00000032966	chr2-151037963-151040017	0.0561819170949665	0.00976790346339851	5.75168635782354	8.83576095517202e-09	NA
ENSMUSG00000002105	chr2-90939855-90941465	0.0571635281894701	0.0403905033085746	1.41527149965806	0.156988907906166	NA
ENSMUSG00000039515	chr2-30093196-30094575	0.0572980445311457	0.0266502814537908	2.14999772630902	0.0315553946317663	NA
ENSMUSG00000039844	chr2-29246137-29246869	0.121968057187257	0.0302150336392416	4.03666792642097	5.42157232039017e-05	NA
ENSMUSG00000051000	chr3-85338593-85339820	0.0907176240504007	0.059115799443052	1.53457493436745	0.124888273596226	NA
ENSMUSG00000026709	chr1-161249366-161251987	-0.0193509036057098	0.0389166974929658	-0.497239099212039	0.619020452295322	NA
ENSMUSG00000027620	chr2-156475048-156477270	0.0286523507838731	0.00643421669033966	4.45312182707365	8.46307029596636e-06	NA
ENSMUSG00000014980	chr1-152468311-152469090	0.0622577895640867	0.0435292832424952	1.43025073988142	0.152645067346467	NA
ENSMUSG00000006576	chr1-75384443-75385732	-0.00917237779914149	0.0275487292115246	-0.332951031196908	0.739171247571148	NA
ENSMUSG00000049630	chr2-12814734-12815887	0.465946543152258	0.0161963025562535	28.7686983824807	5.28672888972306e-182	NA
ENSMUSG00000075538	chr2-6446013-6446914	0.155061142425005	0.0781977167179503	1.98293695689724	0.047374471913099	NA
ENSMUSG00000026495	chr1-178485718-178487373	0.0528997894505796	0.0374976572521544	1.41074918613856	0.158318582286601	NA
ENSMUSG00000036281	chr2-25877306-25879539	0.088447913486527	0.0464064133932042	1.90594159339794	0.0566577838506653	NA
ENSMUSG00000027933	chr3-90575348-90576965	-0.0583196779219	0.0424842694174507	-1.37273580837299	0.169834492868745	NA
ENSMUSG00000005881	chr2-155728673-155729871	0.0859851817698854	0.0364886797141079	2.35648925758857	0.0184486012379783	NA
ENSMUSG00000027342	chr2-131909529-131910521	0.0567459341612772	0.0357701432032367	1.58640500371669	0.112647466088991	NA
ENSMUSG00000045576	chr3-105077555-105078934	0.0574323872109218	0.0226303936537086	2.53784304814821	0.0111537993792839	NA
ENSMUSG00000041570	chr1-136169948-136170615	-0.0258397886110365	0.0235975290946604	-1.09502094509054	0.273507460504026	NA
ENSMUSG00000027108	chr2-73428424-73429708	-0.00250859550403262	0.0176071855076702	-0.14247566727458	0.886704297987612	NA
ENSMUSG00000004897	chr3-87616876-87618104	0.0674284427107734	0.0219084534394034	3.07773631293846	0.00208579388556363	NA
ENSMUSG00000027238	chr2-121832242-121833378	0.220122774175745	0.0174006249561284	12.6502797876934	1.11477122266564e-36	NA
ENSMUSG00000002728	chr2-145884377-145885641	0.0659409162140461	0.0247803047835973	2.66102119364141	0.0077904053343999	NA
ENSMUSG00000039519	chr3-18639649-18641154	0.496019128727552	0.0171157314760199	28.980305599121	1.16533175340713e-184	NA
ENSMUSG00000062580	chr1-135136282-135136966	-0.00899140607527885	0.0381070600678963	-0.235951187503277	0.813470547504053	NA
ENSMUSG00000026077	chr1-39176822-39178052	-0.0312791036284091	0.0214551978386881	-1.45787999083404	0.144873624781986	NA
ENSMUSG00000027952	chr3-89182639-89184645	0.074052882580305	0.0404302043832528	1.83162276100142	0.06700764334079	NA
ENSMUSG00000049401	chr2-180088516-180089550	0.107385579554472	0.0868420572994054	1.23656190207745	0.216249771162443	NA
ENSMUSG00000026614	chr1-184844642-184846804	0.128961784275176	0.066319061896331	1.94456586971581	0.0518272504228466	NA
ENSMUSG00000104245	chr1-187028638-187030103	0.0772775489710152	0.101666278489131	0.760109941265104	0.44718887079996	NA
ENSMUSG00000036893	chr2-25240584-25241874	-0.0351361882776068	0.0144269505875398	-2.4354549538662	0.0148730763304949	NA
