peak	gene	score
chr3-89157962-89160479	ENSMUSG00000028047	0.237459470406351
chr3-89164350-89165387	ENSMUSG00000028047	0.346624693948933
chr3-89176785-89178376	ENSMUSG00000028047	-0.124056424671492
chr3-89226982-89228622	ENSMUSG00000028047	0.240883065096881
chr3-89519542-89521411	ENSMUSG00000028047	-0.150128257048997
chr3-89131614-89133032	ENSMUSG00000027952	0.208389048397729
chr3-89417938-89419302	ENSMUSG00000064068	-0.135697681136574
chr3-89429895-89430963	ENSMUSG00000064068	0.394124142547847
chr3-89195510-89197186	ENSMUSG00000042747	-0.204480689403829
chr3-89319470-89320048	ENSMUSG00000042747	0.37075740727911
chr3-89336574-89338288	ENSMUSG00000042766	0.201372780213118
chr3-89507820-89508854	ENSMUSG00000042766	0.282192091429072
chr3-89157962-89160479	ENSMUSG00000028041	0.199094602497835
chr3-89164350-89165387	ENSMUSG00000028041	0.190913581365707
chr3-89164350-89165387	ENSMUSG00000047824	0.183986925479134
chr3-89182639-89184645	ENSMUSG00000027951	-0.185050088363424
chr3-89269598-89271283	ENSMUSG00000028039	0.207521325360495
chr3-89421167-89421934	ENSMUSG00000028039	0.201013183182807
chr3-89521573-89523229	ENSMUSG00000028039	0.217611182752213
chr3-89646458-89647955	ENSMUSG00000028041	0.197866957635586
chr3-89714379-89716371	ENSMUSG00000028041	-0.190117275157343
chr3-89266179-89267018	ENSMUSG00000027952	0.26773845940956
chr3-89429895-89430963	ENSMUSG00000047824	0.246554621863277
chr3-89772370-89774265	ENSMUSG00000047824	-0.163881391720217
chr3-89340413-89341366	ENSMUSG00000000794	0.190562927268165
chr3-89429895-89430963	ENSMUSG00000027952	0.245151767094268
chr3-89519542-89521411	ENSMUSG00000027952	-0.175746663638716
chr3-89417938-89419302	ENSMUSG00000000794	0.222158480654717
chr3-89417938-89419302	ENSMUSG00000105552	-0.148863531261589
chr3-89421167-89421934	ENSMUSG00000042572	0.295579947123602
chr3-89507820-89508854	ENSMUSG00000027951	-0.187801197607361
chr3-90078876-90080676	ENSMUSG00000027951	0.219418397815451
chr3-89646458-89647955	ENSMUSG00000042520	0.165774968701708
chr3-89659558-89660927	ENSMUSG00000060671	0.162878091075581
chr3-89688393-89689497	ENSMUSG00000042572	0.195279672505105
chr3-89714379-89716371	ENSMUSG00000042572	0.197981390623881
chr3-89688393-89689497	ENSMUSG00000042520	-0.161627424580542
chr3-89714379-89716371	ENSMUSG00000042390	-0.136775301108048
chr3-89772370-89774265	ENSMUSG00000060671	0.157380049901806
chr3-89772370-89774265	ENSMUSG00000042390	-0.144417813845804
chr3-89858087-89860238	ENSMUSG00000090733	-0.181258107386639
chr3-89895129-89897796	ENSMUSG00000060671	0.182193561066243
chr3-90051578-90053408	ENSMUSG00000060671	-0.167080620008446
chr3-89962286-89963812	ENSMUSG00000027944	-0.175058712019939
chr3-90231136-90232436	ENSMUSG00000027944	-0.175598642806683
chr3-89997631-89999796	ENSMUSG00000027942	-0.153451470517908
chr3-90213187-90214399	ENSMUSG00000027942	0.257860318165581
chr3-90292342-90294181	ENSMUSG00000027942	-0.143801648332963
chr3-90387354-90390381	ENSMUSG00000027942	0.225506171677814
chr3-89960263-89961020	ENSMUSG00000042390	-0.16893079825861
chr3-89960263-89961020	ENSMUSG00000001017	0.174043536364726
chr3-89997631-89999796	ENSMUSG00000027940	0.315075767016225
chr3-90264745-90266717	ENSMUSG00000027940	0.219871843154768
chr3-89997631-89999796	ENSMUSG00000001018	-0.182397125762807
chr3-90051578-90053408	ENSMUSG00000027937	0.261496219913688
chr3-90051578-90053408	ENSMUSG00000001017	-0.171670991992273
chr3-90213187-90214399	ENSMUSG00000027937	0.28532158584135
chr3-90490418-90491613	ENSMUSG00000042390	0.358421447799691
chr3-90585438-90588300	ENSMUSG00000042390	-0.136665062953399
chr3-90213187-90214399	ENSMUSG00000001017	-0.202297122579252
chr3-90292342-90294181	ENSMUSG00000027933	-0.184205211145152
chr3-90292342-90294181	ENSMUSG00000001018	-0.130983504484347
chr3-90490418-90491613	ENSMUSG00000001016	0.205437597691324
chr3-90387354-90390381	ENSMUSG00000001018	0.278795174561673
chr3-90475465-90476790	ENSMUSG00000001018	-0.168291681789523
chr3-90508163-90510042	ENSMUSG00000001017	0.161719287810396
chr3-94442757-94443995	ENSMUSG00000028145	0.189189437689174
chr3-94472538-94473965	ENSMUSG00000028145	0.167725410940195
chr3-94360461-94361242	ENSMUSG00000005779	0.23218262160254
chr3-94492485-94495005	ENSMUSG00000028137	0.404003990364284
chr3-94412407-94413830	ENSMUSG00000005779	0.200940564754379
chr3-94442757-94443995	ENSMUSG00000028136	-0.15331463112701
chr3-94456216-94457605	ENSMUSG00000038902	-0.146829850010955
chr3-94581207-94583128	ENSMUSG00000028136	-0.166955258294904
chr3-94786007-94787806	ENSMUSG00000028136	0.354014809445967
chr3-94581207-94583128	ENSMUSG00000038861	-0.199342854012335
chr3-94581207-94583128	ENSMUSG00000008958	-0.15573851363183
chr3-94786007-94787806	ENSMUSG00000038902	0.187177701348944
chr3-94974060-94975724	ENSMUSG00000038902	0.160267797203676
chr3-95104906-95107232	ENSMUSG00000038902	0.186121433667787
chr3-95133257-95134181	ENSMUSG00000038902	-0.158403831380085
chr3-94786007-94787806	ENSMUSG00000008958	0.286909520878502
chr3-95042088-95043166	ENSMUSG00000005779	-0.139485265404619
chr3-95104906-95107232	ENSMUSG00000038861	0.213649998107957
chr3-94886053-94887434	ENSMUSG00000028126	0.341667304584159
chr3-94886053-94887434	ENSMUSG00000038766	0.177071047367931
chr3-95104906-95107232	ENSMUSG00000005625	0.282531891996374
chr3-94953589-94954623	ENSMUSG00000028126	0.221078844142691
chr3-94974060-94975724	ENSMUSG00000028126	-0.211666878333651
chr3-95005305-95008408	ENSMUSG00000053192	0.224954787504328
chr3-95280768-95283802	ENSMUSG00000028126	0.327634950586072
chr3-95227290-95230917	ENSMUSG00000008958	0.390094748802747
chr3-95026969-95028353	ENSMUSG00000038766	0.241534803413604
chr3-95104906-95107232	ENSMUSG00000015522	0.266046316581703
chr3-95104906-95107232	ENSMUSG00000038612	-0.198152114289097
chr3-95314575-95316275	ENSMUSG00000038766	0.218698410234928
chr3-95356647-95357530	ENSMUSG00000038766	0.171949786424643
chr3-95314575-95316275	ENSMUSG00000046722	0.374661125328395
chr3-95433489-95435278	ENSMUSG00000046722	0.274644690307948
chr3-95624316-95625802	ENSMUSG00000046722	0.281376913500772
chr3-95627739-95628375	ENSMUSG00000053192	-0.173858588944097
chr3-95269344-95270576	ENSMUSG00000015697	0.156230619509301
chr3-95269344-95270576	ENSMUSG00000015522	0.250395742987002
chr3-95269344-95270576	ENSMUSG00000015748	0.248448407349598
chr3-95280768-95283802	ENSMUSG00000015522	0.2600361626679
chr3-95280768-95283802	ENSMUSG00000038619	0.196602867129063
chr3-95314575-95316275	ENSMUSG00000038612	0.340063532256838
chr3-95624316-95625802	ENSMUSG00000038619	-0.21010482759892
chr3-95658244-95659891	ENSMUSG00000038612	0.173429955042977
chr3-95928794-95930500	ENSMUSG00000038612	-0.15231301511881
chr3-95588193-95589380	ENSMUSG00000015749	0.209367505702351
chr3-95588193-95589380	ENSMUSG00000038486	0.150922722862854
chr3-95627739-95628375	ENSMUSG00000028106	-0.276838806714403
chr3-95658244-95659891	ENSMUSG00000015749	0.275864320311892
chr3-95864538-95865680	ENSMUSG00000028106	0.222212391030375
chr3-96160077-96162918	ENSMUSG00000028106	-0.160103301278179
chr3-95864538-95865680	ENSMUSG00000015748	-0.238068308952581
chr3-95818003-95820390	ENSMUSG00000054312	-0.164426819829307
chr3-96160077-96162918	ENSMUSG00000054312	0.254782356659868
chr3-96171532-96173172	ENSMUSG00000080727	0.204544057024805
chr3-96261751-96264136	ENSMUSG00000080727	-0.155810556316268
chr3-95881658-95883310	ENSMUSG00000015749	0.294095673546544
chr3-96218995-96221925	ENSMUSG00000015749	0.227080879018955
chr3-95855304-95856451	ENSMUSG00000015745	0.192301765939263
chr3-95855304-95856451	ENSMUSG00000038486	-0.198430576401829
chr3-95864538-95865680	ENSMUSG00000038495	0.21388128513693
chr3-96171532-96173172	ENSMUSG00000015745	-0.170272891103488
chr3-95928794-95930500	ENSMUSG00000038495	0.247316618075733
chr3-95928794-95930500	ENSMUSG00000038486	-0.215772276148161
chr3-95950516-95951840	ENSMUSG00000038495	-0.18258199254709
chr3-96180618-96182914	ENSMUSG00000015747	0.156638994914056
chr3-96435347-96436537	ENSMUSG00000015747	0.185804434523745
chr3-95985017-95986785	ENSMUSG00000038495	0.285362801940768
chr3-96103881-96105551	ENSMUSG00000038495	0.297539527750372
chr3-96261751-96264136	ENSMUSG00000038495	-0.188273888435733
chr3-96414122-96415536	ENSMUSG00000038495	-0.192290817694092
chr3-96160077-96162918	ENSMUSG00000038486	-0.179918810676602
chr3-96576324-96577524	ENSMUSG00000038486	0.187188535899098
chr3-96218995-96221925	ENSMUSG00000028098	-0.163329608846812
chr3-96277228-96278919	ENSMUSG00000038374	0.270927463601594
chr3-96435347-96436537	ENSMUSG00000049288	0.221669033871458
chr3-96435347-96436537	ENSMUSG00000038374	0.23210125177668
chr3-96435347-96436537	ENSMUSG00000028096	0.352237128403785
chr3-96593405-96594546	ENSMUSG00000028104	-0.212038508581256
chr3-96595694-96597758	ENSMUSG00000028104	0.220268957949314
chr3-96727076-96729190	ENSMUSG00000028104	-0.174445209468308
chr3-96600673-96601799	ENSMUSG00000049288	0.178216715429798
chr3-96706960-96708823	ENSMUSG00000049288	-0.165483134570072
chr3-96557187-96558481	ENSMUSG00000028096	0.259130906729357
chr3-96593405-96594546	ENSMUSG00000028099	0.207850591023684
chr3-96696174-96697862	ENSMUSG00000028098	0.154201065157131
chr3-96662651-96664621	ENSMUSG00000028096	-0.197917720693553
chr3-97323865-97324529	ENSMUSG00000038205	0.341778583025722
chr3-97521643-97523319	ENSMUSG00000028089	0.236632543099125
chr3-98012984-98014305	ENSMUSG00000028089	0.160091723784412
chr3-97521643-97523319	ENSMUSG00000038170	-0.14631532823367
chr3-97766583-97768608	ENSMUSG00000038205	-0.159167409695275
chr3-98012984-98014305	ENSMUSG00000105245	-0.131613548321614
chr3-97680485-97682303	ENSMUSG00000038170	0.21858374238805
chr3-97867065-97869082	ENSMUSG00000027879	-0.126927656118983
chr3-100488269-100490041	ENSMUSG00000008763	0.183140035259127
chr3-101448417-101450329	ENSMUSG00000033147	0.136023465883558
chr3-101595903-101597003	ENSMUSG00000033161	-0.162011173184358
chr3-101628150-101628908	ENSMUSG00000033161	-0.199301456854172
chr3-101748386-101749638	ENSMUSG00000033147	0.191655189567397
chr3-103170617-103172361	ENSMUSG00000027854	0.264042439504803
chr3-103057807-103059156	ENSMUSG00000033014	0.208905221905446
chr3-103967440-103969165	ENSMUSG00000085754	-0.177679009413443
chr3-103808808-103810298	ENSMUSG00000008730	0.217203264829578
chr3-103850750-103852922	ENSMUSG00000052539	0.214513738580205
chr3-104511049-104512528	ENSMUSG00000105304	0.197773258066481
chr3-104817127-104819044	ENSMUSG00000105304	0.188660039803167
chr3-104609661-104611002	ENSMUSG00000105659	0.180885110133865
chr3-104666480-104667818	ENSMUSG00000032902	0.248279458818358
chr3-105003888-105006157	ENSMUSG00000032902	-0.159824109060031
chr3-104863810-104865710	ENSMUSG00000070372	-0.18361906094288
chr3-105051909-105053715	ENSMUSG00000070372	0.206021863033035
chr3-105051909-105053715	ENSMUSG00000105753	0.271046332927401
chr3-105058449-105059707	ENSMUSG00000105753	0.226584666977391
chr3-105450681-105453292	ENSMUSG00000040896	0.290602839501503
chr3-105528787-105531204	ENSMUSG00000040896	0.375917064252837
chr3-105480983-105482317	ENSMUSG00000105753	-0.162790697674419
chr3-105520542-105521996	ENSMUSG00000105753	0.480687700174712
chr3-105627173-105628888	ENSMUSG00000105753	0.296908545045533
chr3-105528787-105531204	ENSMUSG00000027905	0.257234178284756
chr3-105528787-105531204	ENSMUSG00000106093	0.164063019333512
chr3-105546280-105547370	ENSMUSG00000068798	-0.205180915986249
chr3-105589838-105593244	ENSMUSG00000106093	-0.167369812524929
chr3-105653138-105654669	ENSMUSG00000027905	-0.161216384842315
chr3-105686845-105688532	ENSMUSG00000027905	0.254204892974651
chr3-105704295-105707077	ENSMUSG00000027905	-0.149297975628148
chr3-105800350-105801892	ENSMUSG00000074340	0.297966748642157
chr3-106130771-106132805	ENSMUSG00000106093	0.368005547171683
chr3-106000808-106002231	ENSMUSG00000027900	-0.189385831659673
chr3-106000808-106002231	ENSMUSG00000040774	-0.205835328057258
chr3-106546977-106548521	ENSMUSG00000027900	0.277612780953717
chr3-107009229-107010404	ENSMUSG00000056260	-0.22491604953709
chr3-107356893-107358093	ENSMUSG00000040724	0.142367181261514
chr3-107458012-107460675	ENSMUSG00000040724	0.270298364153292
chr3-107009229-107010404	ENSMUSG00000027894	-0.210202791930603
chr3-107127617-107129778	ENSMUSG00000027895	0.180356556647455
chr3-107356893-107358093	ENSMUSG00000087260	-0.17018111109652
chr3-107441254-107443377	ENSMUSG00000027896	-0.159356331127675
chr3-107482943-107484919	ENSMUSG00000027896	0.18871480771697
chr3-107505485-107506680	ENSMUSG00000027896	0.221931135705702
chr3-107232617-107234272	ENSMUSG00000048109	-0.206175102910433
chr3-107536424-107537865	ENSMUSG00000048109	-0.189294420809116
chr3-107630610-107632328	ENSMUSG00000048109	0.209324182008549
chr3-107356893-107358093	ENSMUSG00000027894	0.21740239575915
chr3-107695371-107697289	ENSMUSG00000027895	-0.18511339380988
chr3-107793109-107794421	ENSMUSG00000027895	-0.159317373133081
chr3-107482943-107484919	ENSMUSG00000027894	0.248108948832477
chr3-107441254-107443377	ENSMUSG00000004032	0.216963017737461
chr3-107527977-107529575	ENSMUSG00000014601	0.172918824967985
chr3-107630610-107632328	ENSMUSG00000058135	-0.181501798446425
chr3-107630610-107632328	ENSMUSG00000027889	-0.170492337006521
chr3-107695371-107697289	ENSMUSG00000058135	0.304472420177594
chr3-107695371-107697289	ENSMUSG00000068749	-0.133039651725202
chr3-108158201-108159403	ENSMUSG00000004032	0.199691352957234
chr3-108209712-108211307	ENSMUSG00000004032	0.247957734557099
chr3-108185892-108187591	ENSMUSG00000086968	0.204210161483353
chr3-107895300-107896741	ENSMUSG00000068749	-0.129492442570703
chr3-108256561-108257681	ENSMUSG00000058135	0.204542846251371
chr3-108327065-108328994	ENSMUSG00000058135	0.185164334672777
chr3-107943395-107944130	ENSMUSG00000068740	0.249272923909805
chr3-107943395-107944130	ENSMUSG00000068739	0.154008747586149
chr3-108195864-108198031	ENSMUSG00000027889	0.244373962119626
chr3-108283462-108284762	ENSMUSG00000027889	0.18924236358783
chr3-108405381-108406873	ENSMUSG00000027889	0.323812330658355
chr3-108017276-108018834	ENSMUSG00000048100	0.195665739143188
chr3-108209712-108211307	ENSMUSG00000000001	0.376968517462526
chr3-108405381-108406873	ENSMUSG00000000001	0.272674678815189
chr3-108083961-108086825	ENSMUSG00000068749	-0.168209623723577
chr3-108145391-108146626	ENSMUSG00000068739	-0.194342726675499
chr3-108145391-108146626	ENSMUSG00000027886	0.244977387070772
chr3-108158201-108159403	ENSMUSG00000027886	0.534336038348026
chr3-108158201-108159403	ENSMUSG00000040389	0.241749072587394
chr3-108363379-108365163	ENSMUSG00000068749	-0.122169444356305
chr3-108283462-108284762	ENSMUSG00000085102	-0.152198805062109
chr3-108327065-108328994	ENSMUSG00000085102	0.33671550177121
chr3-108443976-108445839	ENSMUSG00000085102	0.24364716938729
chr3-108535775-108537148	ENSMUSG00000085102	-0.196170532966586
chr3-108553830-108555262	ENSMUSG00000085102	-0.145050525053042
chr3-108443976-108445839	ENSMUSG00000068747	-0.190330336532849
chr3-108200211-108201138	ENSMUSG00000040389	-0.142576523432799
chr3-108283462-108284762	ENSMUSG00000048100	-0.144970923240762
chr3-108294472-108295824	ENSMUSG00000027886	0.185108130466259
chr3-108294472-108295824	ENSMUSG00000048100	-0.141845685831375
chr3-108295932-108297309	ENSMUSG00000027886	0.279379157427938
chr3-108318282-108319931	ENSMUSG00000040389	-0.153552731110963
chr3-108327065-108328994	ENSMUSG00000068740	-0.177005987582123
chr3-108780905-108782155	ENSMUSG00000068740	0.240489732948613
chr3-108327065-108328994	ENSMUSG00000048100	0.217942906436791
chr3-108537272-108537910	ENSMUSG00000068739	0.1750775729788
chr3-108561766-108563665	ENSMUSG00000068739	0.291013183244872
chr3-108571181-108572443	ENSMUSG00000068739	0.13939952688962
chr3-108363379-108365163	ENSMUSG00000027882	0.36100933883994
chr3-108363379-108365163	ENSMUSG00000027881	0.24820381904086
chr3-108378916-108379928	ENSMUSG00000048100	0.233817378093403
chr3-108383362-108384182	ENSMUSG00000027886	0.242825594049029
chr3-108383362-108384182	ENSMUSG00000048100	-0.151179709130815
chr3-108388776-108389852	ENSMUSG00000040389	0.226227785481893
chr3-108401434-108402421	ENSMUSG00000048100	0.233817378093403
chr3-108405381-108406873	ENSMUSG00000040389	0.191044141488659
chr3-108405381-108406873	ENSMUSG00000027882	0.236325370069094
chr3-108414865-108416416	ENSMUSG00000040389	0.275273483964483
chr3-108443976-108445839	ENSMUSG00000027886	-0.167106648988034
chr3-108537272-108537910	ENSMUSG00000027886	0.300387463217385
chr3-108590560-108592504	ENSMUSG00000027886	0.258836024908556
chr3-108443976-108445839	ENSMUSG00000027881	-0.146531828243123
chr3-108762455-108763530	ENSMUSG00000040389	-0.153926804882748
chr3-108561766-108563665	ENSMUSG00000027881	0.348519180416923
chr3-108839620-108841027	ENSMUSG00000027883	0.226927078110376
chr3-108771966-108773065	ENSMUSG00000027881	0.224998883565652
chr3-110093207-110095461	ENSMUSG00000059857	0.490927554456076
chr3-110141241-110144217	ENSMUSG00000059857	0.274624699115115
chr3-114903726-114905398	ENSMUSG00000027965	0.33270247476027
chr3-116080036-116081193	ENSMUSG00000054426	0.175224187124237
chr3-115887372-115888894	ENSMUSG00000054414	0.225059382839691
chr3-116015041-116017182	ENSMUSG00000000340	0.235218480400113
chr3-116080036-116081193	ENSMUSG00000000340	0.206310110854922
chr3-116507272-116508676	ENSMUSG00000000339	0.42407360966437
chr3-116594352-116595576	ENSMUSG00000000339	-0.183769167549507
chr3-116661446-116663147	ENSMUSG00000000340	-0.148610116691794
chr3-116326480-116327845	ENSMUSG00000089911	0.183535344659677
chr3-116422772-116425280	ENSMUSG00000033377	0.275662293675903
chr3-116507272-116508676	ENSMUSG00000089911	0.268035779100922
chr3-116661446-116663147	ENSMUSG00000089911	0.19883852612325
chr3-116594352-116595576	ENSMUSG00000033400	-0.132775163277888
chr3-116905533-116907164	ENSMUSG00000033342	0.221808533709424
chr3-116985053-116986549	ENSMUSG00000033342	0.248108948832477
chr3-117044143-117045290	ENSMUSG00000033342	0.338761072116768
chr3-117152615-117154399	ENSMUSG00000044667	-0.202709440585201
chr3-117217296-117218968	ENSMUSG00000044667	0.242245758792045
chr3-117358522-117361344	ENSMUSG00000028007	0.192619016766771
chr3-117868133-117869615	ENSMUSG00000028007	0.229370097161562
chr3-117868133-117869615	ENSMUSG00000097311	0.242102341400597
chr3-117868133-117869615	ENSMUSG00000033308	0.21724130518762
chr3-121425897-121428002	ENSMUSG00000053931	0.202376764800079
chr3-121699724-121701239	ENSMUSG00000053931	-0.157401325211226
chr3-121722896-121724844	ENSMUSG00000028124	0.321115610488944
chr3-121869375-121871328	ENSMUSG00000039831	0.294378261508726
chr3-122244935-122246557	ENSMUSG00000028124	-0.280288159781976
chr3-122301046-122302045	ENSMUSG00000057359	0.145852379069053
chr3-122827460-122829875	ENSMUSG00000054091	0.19085659631735
chr3-123296259-123298978	ENSMUSG00000039234	0.187361270892826
chr3-123296259-123298978	ENSMUSG00000027978	0.147216380969257
chr3-123266898-123268252	ENSMUSG00000104960	0.365015013052642
chr3-123566349-123568401	ENSMUSG00000027977	0.417213694409463
chr3-123753532-123755559	ENSMUSG00000027977	0.39560115871153
chr3-126997480-126999542	ENSMUSG00000032826	-0.152170560167975
chr3-129639780-129642241	ENSMUSG00000001052	0.231716736644168
chr3-130128398-130129410	ENSMUSG00000001052	-0.124406894354643
chr3-130708595-130710038	ENSMUSG00000041084	0.242502893254112
chr3-133162832-133164323	ENSMUSG00000028018	0.324470363494822
chr3-133338443-133339862	ENSMUSG00000040943	-0.148472858417123
chr3-135437607-135439653	ENSMUSG00000078578	0.21621869132252
chr3-135513140-135514523	ENSMUSG00000028164	0.206455909637004
chr3-135555968-135557722	ENSMUSG00000028163	0.321080649533968
chr3-136827818-136829028	ENSMUSG00000028161	0.322676156162852
chr3-137752421-137753772	ENSMUSG00000091512	-0.218892308240657
chr3-138143010-138145196	ENSMUSG00000028158	-0.176694911024253
chr3-141818914-141820152	ENSMUSG00000028273	0.175211009154409
chr3-144201833-144202648	ENSMUSG00000028266	0.231700927333355
chr3-144166188-144167165	ENSMUSG00000037072	-0.136875910028577
chr3-144569011-144571130	ENSMUSG00000037062	0.261961074807458
chr3-145118146-145119588	ENSMUSG00000074182	0.194561576948651
chr3-145923688-145925065	ENSMUSG00000036873	-0.17229428740769
chr3-145987450-145988982	ENSMUSG00000036873	0.178810684860747
chr3-146177453-146178610	ENSMUSG00000005034	0.192559857659806
chr3-146177453-146178610	ENSMUSG00000036745	-0.143496059891449
chr3-146327353-146328556	ENSMUSG00000036745	0.286894883757819
chr3-146769672-146771458	ENSMUSG00000036745	0.246703728446909
chr3-152155350-152156203	ENSMUSG00000028035	-0.154220272210279
chr3-152191766-152194283	ENSMUSG00000028035	0.338303088527023
chr3-152209316-152211406	ENSMUSG00000028035	0.275275057267155
chr3-152395269-152397197	ENSMUSG00000028034	-0.216930348904966
chr3-152209316-152211406	ENSMUSG00000054942	-0.155342466896444
chr3-152339668-152340863	ENSMUSG00000054942	0.309519335867075
chr3-152395269-152397197	ENSMUSG00000025437	-0.167701688420318
chr3-152507547-152509586	ENSMUSG00000025437	-0.145277259286364
chr3-152244720-152246174	ENSMUSG00000039068	0.200642819341662
chr3-152542215-152545699	ENSMUSG00000039068	0.22729691823301
chr3-152585041-152587380	ENSMUSG00000039068	0.281434180299956
chr3-152155350-152156203	ENSMUSG00000039047	0.292777826158008
chr3-152191766-152194283	ENSMUSG00000039058	0.237286490532249
chr3-152209316-152211406	ENSMUSG00000039058	-0.129456357246861
chr3-152542215-152545699	ENSMUSG00000039058	0.278471549983039
chr3-152585041-152587380	ENSMUSG00000039058	0.328854449089438
chr3-152676487-152677606	ENSMUSG00000039058	0.214498456923853
chr3-152507547-152509586	ENSMUSG00000039037	-0.142721198462445
chr3-152676487-152677606	ENSMUSG00000039037	0.251517887624825
chr3-152990540-152991667	ENSMUSG00000039037	0.223186295331213
chr3-153238104-153238969	ENSMUSG00000062908	0.200921260371701
chr3-153597591-153599534	ENSMUSG00000062908	0.203836529029199
chr3-153724294-153725676	ENSMUSG00000038975	0.370634996643109
chr3-154596266-154597903	ENSMUSG00000053870	0.370031376361555
chr3-157181414-157183246	ENSMUSG00000028180	-0.141194752927541
chr3-157203143-157204173	ENSMUSG00000028180	0.255888757727351
chr3-157203143-157204173	ENSMUSG00000039988	0.205979751065159
chr3-157946593-157948330	ENSMUSG00000039988	-0.181267636583415
chr3-157946593-157948330	ENSMUSG00000055436	0.320722824678471
chr3-157924657-157925471	ENSMUSG00000104597	-0.192940542156876
chr3-159839329-159841906	ENSMUSG00000028173	0.393225718488484
